noise,t_start,t_end,pos_x,pos_y,participant
0.05,70.17225029100018,70.43925029100001,1121.771501159668,510.1467369079589,A
0.05,70.45725029100004,70.62725029100011,1099.3714767456054,465.6467369079589,A
0.05,74.13925029099983,74.73625029100003,964.5714889526369,554.2467735290527,A
0.05,74.76025029099992,75.02825029099995,1108.9714523315429,476.8467491149902,A
0.05,75.22025029099996,75.42625029100009,1064.5715499877929,431.04676132202144,A
0.05,79.04425029100003,79.54625029099998,964.6715255737304,533.7467735290527,A
0.05,79.56625029099996,79.78825029100017,747.4715133666992,467.04676132202144,A
0.05,83.51525029100003,84.08225029100004,922.9715133666992,504.24674301147456,A
0.05,84.10325029100022,84.46125029099994,810.271501159668,589.0467613220214,A
0.05,84.47925029099997,84.54725029100018,981.3714767456056,651.1467369079589,A
0.05,88.27025029100014,88.88325029099997,962.9715133666992,533.5467613220214,A
0.05,88.89925029100004,89.03925029099992,728.8714767456055,499.9467552185058,A
0.05,89.04725029100018,89.22825029100022,704.8714767456055,496.8467491149902,A
0.05,89.23925029100019,89.54925029100013,769.1715255737305,567.5467613220214,A
0.05,93.32325029100002,93.79925029100012,983.5714889526369,541.0467613220214,A
0.05,93.81725029100016,94.01625029100023,864.271501159668,547.9467247009277,A
0.05,94.035250291,94.37125029100024,778.4715133666992,704.6467369079589,A
0.05,94.47725029100002,94.67325029099992,821.0714889526367,535.9467247009277,A
0.05,94.67825029100004,94.67825029100004,716.771501159668,515.8467491149902,A
0.05,98.04425029100004,98.497250291,964.1715255737304,540.0467613220214,A
0.05,98.59725029099992,98.62825029099986,1211.1715255737304,501.8467491149902,A
0.05,102.064250291,102.22425029099986,951.771501159668,529.7467735290527,A
0.05,102.24225029099988,102.67725029099984,862.6715255737305,516.3467491149902,A
0.05,102.6852502910001,103.1142502910002,709.8714767456055,484.8467491149902,A
0.05,103.14725029100008,103.54825029099992,1117.271501159668,657.6467369079589,A
0.05,103.57725029099991,103.72425029099986,814.1715255737305,672.9467247009277,A
0.05,103.74025029099994,104.07125029100008,784.6715255737305,584.4467247009277,A
0.05,104.10825029099988,104.47725029100002,898.3714767456055,453.1467369079589,A
0.05,104.89425029099992,105.12825029099986,847.4715133666992,764.7467735290527,A
0.05,105.13025029100028,105.50825029099995,846.8714767456055,732.3467491149902,A
0.05,105.54325029099982,105.72925029099996,979.8714767456056,560.8467491149902,A
0.05,105.75725029100022,106.12925029100006,769.4715133666992,538.3467491149902,A
0.05,106.39025029100004,106.56925029100012,1015.9715133666992,517.6467369079589,A
0.05,106.59925029099986,106.8442502910002,1128.8714767456054,666.9467247009277,A
0.05,106.86625029100014,107.19925029100024,971.6715255737304,764.3467491149902,A
0.05,107.23125029099992,107.53225029099984,1208.8714767456054,479.24674301147456,A
0.05,110.95425029099988,111.1232502910002,969.771501159668,542.5467613220214,A
0.05,111.189250291,111.43225029099996,904.8714767456056,492.3467491149902,A
0.05,111.4632502909999,111.52325029099984,1173.9714523315429,436.54676132202144,A
0.05,114.94125029099996,115.39025029100004,943.8714767456056,532.0467613220214,A
0.05,115.401250291,115.54025029100012,977.771501159668,487.74674301147456,A
0.05,119.17825029100004,119.62525029100016,958.9715133666992,535.4467247009277,A
0.05,119.63825029100008,119.66825029099982,850.1715255737305,548.5467613220214,A
0.05,122.99925029099995,123.180250291,975.0714889526369,552.9467247009277,A
0.05,123.189250291,123.51425029099984,908.271501159668,535.8467491149902,A
0.05,123.54625029099998,123.78925029099992,1155.3714767456054,458.04676132202144,A
0.05,123.79125029099988,123.80325029100004,1126.9714523315429,454.9467552185058,A
0.05,127.16925029100004,127.61925029099984,960.4715133666992,509.3467491149902,A
0.05,127.64625029099987,127.85725029100011,1198.4714523315429,453.4467552185058,A
0.05,128.1432502910002,128.3392502910001,706.4715133666992,494.4467552185058,A
0.05,128.36625029100014,128.6462502909999,839.6715255737305,416.9467552185058,A
0.05,128.64825029099984,128.85625029099992,814.0714889526367,407.6467369079589,A
0.05,128.901250291,129.03725029099996,917.4715133666992,755.1467369079589,A
0.05,129.04525029100023,129.24425029099984,889.3714767456055,703.4467247009277,A
0.05,132.74525029100005,133.23025029100015,941.3714767456056,561.7467735290527,A
0.05,133.4022502910002,133.54625029099998,779.1715255737305,423.3467491149902,A
0.05,133.54825029099993,133.6842502909999,801.271501159668,434.1467369079589,A
0.05,133.70325029100013,133.74925029099995,1059.1715255737304,422.8467491149902,A
0.05,137.48425029100008,137.997250291,914.3714767456056,533.5467613220214,A
0.05,138.02325029099984,138.35525029100015,1169.1715255737304,527.2467735290527,A
0.05,138.38425029100017,138.6002502910001,926.3714767456056,765.4467247009277,A
0.05,138.62025029100005,138.63625029100012,1063.8714767456054,768.0467613220214,A
0.05,141.86225029100024,142.07425029100023,958.4715133666992,533.8467491149902,A
0.05,142.08625029099994,142.26525029100003,854.3714767456055,520.9467247009277,A
0.05,142.26725029099998,142.37825029099986,877.771501159668,523.7467735290527,A
0.05,142.3962502909999,142.63525029099992,1068.3714767456054,510.1467369079589,A
0.05,146.44925029100023,146.6552502909999,904.1715255737304,527.0467613220214,A
0.05,146.65725029099983,146.87825029099986,928.771501159668,521.8467491149902,A
0.05,146.89225029099998,147.151250291,755.1715255737305,492.74674301147456,A
0.05,147.1812502910002,147.535250291,1091.6715255737304,423.54676132202144,A
0.05,147.57125029100007,147.7802502909999,1043.6715255737304,640.5467613220214,A
0.05,153.37425029099995,153.91225029099996,959.8282385253906,540.8735121154785,A
0.05,154.0312502910001,154.3672502909999,1206.4282751464843,500.5734938049317,A
0.05,154.39825029099984,154.75825029099997,953.8282385253906,612.3735121154785,A
0.05,154.776250291,154.776250291,712.3282385253906,468.1734999084473,A
0.05,158.52825029099995,158.7712502909999,945.1282263183592,544.6734999084473,A
0.05,158.78325029100006,158.99625029100025,978.5282507324218,501.0734938049317,A
0.05,162.1462502909999,162.76525029100003,958.7282629394532,524.973487701416,A
0.05,162.7812502910001,163.17925029100024,819.5282507324218,555.8735121154785,A
0.05,163.18825029100026,163.4262502910001,766.2282629394531,566.0735243225098,A
0.05,163.44725029099982,163.6562502910001,874.4282751464843,708.6734999084473,A
0.05,163.68225029099997,163.95425029099988,1085.3282995605468,732.8735121154785,A
0.05,164.08625029099994,164.3962502909999,1212.9282751464843,480.1734999084473,A
0.05,164.43625029099985,164.59525029099996,818.9282751464843,420.4734877014161,A
0.05,167.72025029099996,167.98225029100013,956.0282507324218,540.6734999084473,A
0.05,167.99025029099994,168.26125029100012,888.8282385253906,541.6734999084473,A
0.05,168.27825029099995,168.31725029100016,761.2282629394531,574.2734754943848,A
0.05,171.9242502910001,172.12925029100006,922.0282507324218,532.0735243225098,A
0.05,172.131250291,172.4312502910002,945.4282751464845,540.3735121154785,A
0.05,172.45725029100004,172.7392502910002,1154.128226318359,512.5734938049317,A
0.05,172.77925029100015,172.91225029099996,967.1282263183592,432.0734938049317,A
0.05,172.91425029099992,173.16525029100012,941.3282385253906,436.6734999084473,A
0.05,173.19625029100007,173.4932502910001,940.6282263183592,708.973487701416,A
0.05,177.0272502910002,177.55425029100024,934.3282385253906,541.473487701416,A
0.05,177.57625029100018,177.83725029100015,1103.2282019042968,493.87351211547855,A
0.05,181.1292502910001,181.85525029100015,942.9282751464845,525.1734999084473,A
0.05,181.87125029100025,182.1652502910001,796.0282507324218,533.6734999084473,A
0.05,182.1952502909999,182.54325029099985,1194.2282019042968,484.4734877014161,A
0.05,182.57725029099996,183.09925029099983,899.3282385253906,677.2734754943848,A
0.05,183.1262502909999,183.256250291,784.9282751464843,563.973487701416,A
0.05,183.29325029099985,183.54825029099996,917.0282507324218,403.0734938049317,A
0.05,186.99025029099997,187.4352502910001,872.6282263183593,506.2735060119629,A
0.05,187.4432502909999,187.74525029100005,736.8282385253906,469.87351211547855,A
0.05,187.75925029100017,187.76525029100003,985.5282507324218,458.2735060119629,A
0.05,191.20625029099983,191.6852502910001,953.3282385253906,522.0735243225098,A
0.05,191.70225029099996,191.814250291,749.2282629394531,503.5734938049317,A
0.05,191.816250291,192.0302502909999,723.7282629394531,499.4734877014161,A
0.05,192.06125029099985,192.33025029100008,1151.3282995605468,508.5734938049317,A
0.05,192.36525029099997,192.604250291,846.4282751464843,729.473487701416,A
0.05,195.941250291,196.2512502909999,975.5282507324218,538.8735121154785,A
0.05,196.258250291,196.43825029100023,912.2282629394532,513.2735060119629,A
0.05,196.4632502909999,196.76425029099985,1132.7282019042968,474.37351211547855,A
0.05,196.79225029100007,197.180250291,844.8282385253906,618.8735121154785,A
0.05,197.64425029099996,198.00325029099983,1012.4282751464845,397.37351211547855,A
0.05,198.01525029100003,198.30225029099984,1106.2282019042968,443.6734999084473,A
0.05,198.33125029099983,198.68725029100003,811.0282507324218,631.973487701416,A
0.05,198.71525029099985,198.9762502909998,1032.3282385253906,762.6734999084473,A
0.05,198.97825029100025,198.988250291,1051.2282019042968,739.0735243225098,A
0.05,202.3642502910002,202.6432502910002,973.0282507324218,543.6734999084473,A
0.05,202.671250291,202.939250291,895.8282385253906,511.5734938049317,A
0.05,202.95225029099996,202.988250291,819.3282385253906,567.3735121154785,A
0.05,206.3672502909999,206.6292502910001,974.1282263183592,542.7734754943848,A
0.05,206.63625029100007,206.98625029100003,906.1282263183592,524.973487701416,A
0.05,207.46125029099997,207.76325029100008,781.3282385253906,715.973487701416,A
0.05,207.76525029100003,207.78825029100017,757.8282385253906,697.0735243225098,A
0.05,210.787250291,211.08625029099997,975.6282263183592,525.473487701416,A
0.05,211.09625029100016,211.39125029100023,868.1282263183593,507.9734877014161,A
0.05,211.77325029099984,212.08725029100012,1121.128226318359,457.9734877014161,A
0.05,212.102250291,212.14025029100003,1203.2282019042968,568.973487701416,A
0.05,215.64125029100023,216.0702502909999,957.6282263183592,530.0735243225098,A
0.05,216.08325029100024,216.2142502910001,798.7282629394531,500.4734877014161,A
0.05,216.2432502910001,216.555250291,1163.4282751464843,472.7735060119629,A
0.05,217.0012502909999,217.37525029100016,877.3282385253906,687.5735243225098,A
0.05,217.39825029099984,217.6762502910001,1113.8282995605468,692.0735243225098,A
0.05,217.70625029099983,218.14125029100023,767.0282507324218,582.3735121154785,A
0.05,218.68725029100003,218.92525029099988,942.0282507324218,678.3735121154785,A
0.05,222.28225029099983,222.44725029099985,950.1282263183592,536.473487701416,A
0.05,222.4602502910002,222.84225029100023,853.2282629394531,510.7735060119629,A
0.05,222.87125029100025,223.285250291,1140.9282751464843,479.9734877014161,A
0.05,223.6942502910001,223.71725029100023,1145.7282019042968,412.1734999084473,A
0.05,226.834250291,227.1182502910001,965.8282385253906,541.5735243225098,A
0.05,227.151250291,227.4052502909999,817.0282507324218,461.87351211547855,A
0.05,227.42225029100015,227.4602502910002,898.4282751464843,428.7735060119629,A
0.05,230.92225029100015,231.43225029099997,981.9282751464845,515.3735121154785,A
0.05,231.44925029100023,231.7902502910001,845.1282263183593,548.1734999084473,A
0.05,231.8202502909999,232.13725029099987,1018.6282263183592,492.4734877014161,A
0.05,232.1562502910001,232.4062502910001,962.8282385253906,415.0734938049317,A
0.05,232.441250291,232.67725029099984,896.6282263183593,730.8735121154785,A
0.05,236.12425029099995,236.50025029100016,980.9282751464845,556.0735243225098,A
0.05,236.51625029100023,236.62825029099983,1122.5282507324218,561.973487701416,A
0.05,240.12825029099983,240.59925029099983,981.2282629394532,547.6734999084473,A
0.05,240.63725029099987,241.05025029099988,828.6282263183593,533.0735243225098,A
0.05,241.084250291,241.2802502909999,854.6282263183593,403.6734999084473,A
0.05,241.29825029099996,241.33325029100024,1044.8282995605468,418.6734999084473,A
0.05,244.79725029100015,245.17225029100015,831.6282263183593,511.0734938049317,A
0.05,245.1742502910001,245.23025029100015,802.0282507324218,510.9734877014161,A
0.05,248.72125029100016,248.8642502910002,973.4282751464845,553.3735121154785,A
0.05,248.87125029100025,249.16825029099985,908.9282751464845,529.2734754943848,A
0.05,249.189250291,249.343250291,1084.9282751464843,569.5735243225098,A
0.05,252.85825029099988,253.314250291,977.5282507324218,544.0735243225098,A
0.05,253.3512502909998,253.81325029100023,838.7282629394531,491.2735060119629,A
0.05,253.8512502909998,254.14925029100004,728.6282263183593,652.5735243225098,A
0.05,254.17825029100004,254.37425029099995,1058.3282995605468,711.0735243225098,A
0.05,257.9442502910001,258.49025029099994,940.6282263183592,530.6734999084473,A
0.05,258.50025029100016,258.50925029100017,962.8282385253906,625.0735243225098,A
0.05,262.16625029099987,262.62025029100005,938.5282507324218,525.2734754943848,A
0.05,262.6272502910001,262.662250291,881.5282507324218,553.0735243225098,A
0.05,265.9342502909999,266.2222502909999,975.4282751464845,536.973487701416,A
0.05,266.24525029100005,266.80225029099984,898.3282385253906,517.6734999084473,A
0.05,270.70725029100004,271.1542502910001,864.9282751464843,473.1734999084473,A
0.05,271.1812502910002,271.3582502909999,1077.628226318359,465.1734999084473,A
0.05,274.9602502910002,275.544250291,981.1282263183592,500.1734999084473,A
0.05,275.5582502910001,275.919250291,716.8282385253906,475.87351211547855,A
0.05,275.950250291,276.209250291,1210.128226318359,503.87351211547855,A
0.05,276.27525029100025,276.622250291,1026.128226318359,703.1734999084473,A
0.05,277.0222502910001,277.1902502910002,1029.0282507324218,383.7735060119629,A
0.05,280.631250291,280.84625029100016,980.4282751464845,542.1734999084473,A
0.05,280.863250291,281.1612502910002,940.2282629394532,527.1734999084473,A
0.05,281.1762502910001,281.18225029099995,1087.628226318359,574.473487701416,A
0.05,284.73625029100003,284.9252502909999,979.7282629394532,545.2734754943848,A
0.05,284.9312502910002,285.22525029100007,915.1282263183592,530.5735243225098,A
0.05,285.227250291,285.25425029100006,881.6282263183593,512.473487701416,A
0.05,288.6762502910001,289.17925029100024,935.2282629394532,507.87351211547855,A
0.05,289.573250291,289.843250291,1149.2282019042968,451.9734877014161,A
0.05,289.872250291,290.26925029099993,1069.3282995605468,660.973487701416,A
0.05,290.287250291,290.77425029100004,876.2282629394531,699.1734999084473,A
0.05,290.8062502910002,291.1642502909999,1170.0282507324218,661.5735243225098,A
0.05,291.19625029100007,291.4222502910002,727.5282507324218,623.7734754943848,A
0.05,294.96125029099994,295.198250291,961.5282507324218,544.6734999084473,A
0.05,295.21525029099985,295.6902502910002,929.5282507324218,527.5735243225098,A
0.05,295.776250291,295.977250291,797.9282751464843,526.973487701416,A
0.05,296.006250291,296.20625029099983,915.0282507324218,683.0735243225098,A
0.05,296.2282502910002,296.53825029100017,1097.0282507324218,708.473487701416,A
0.05,296.564250291,296.84925029099986,1170.8282995605468,490.87351211547855,A
0.05,296.89825029099984,297.05425029100024,807.1282263183593,395.87351211547855,A
0.05,300.537250291,301.0562502910002,955.8282385253906,535.0735243225098,A
0.05,301.0692502910001,301.3572502910001,789.0282507324218,485.37351211547855,A
0.05,301.3772502910001,301.37925029100006,783.5282507324218,703.2734754943848,A
0.05,307.30325029100004,307.74925029099995,959.012525024414,545.1532763671875,A
0.05,307.77025029100014,307.78225029099985,1136.6125006103516,560.0532397460937,A
0.05,311.0742502910002,311.18225029099995,957.3125128173828,552.9532641601562,A
0.05,311.1932502909999,311.738250291,903.512525024414,519.8532275390625,A
0.05,311.7612502910001,312.14425029099993,899.0125250244141,405.6532458496093,A
0.05,315.6932502909999,315.930250291,968.9124884033204,540.8532275390625,A
0.05,315.9522502909999,316.21625029100005,903.9124884033204,529.8532275390625,A
0.05,316.218250291,316.52025029100014,926.8125128173828,540.6532763671875,A
0.05,316.546250291,316.8382502909999,1082.4125494384766,477.25325195312496,A
0.05,316.84625029100016,317.017250291,1041.4125494384766,428.1532458496093,A
0.05,317.05425029100024,317.334250291,890.1125006103516,745.9532641601562,A
0.05,317.3532502910002,317.6832502910001,761.4124884033204,696.253251953125,A
0.05,317.71225029100015,318.035250291,1144.3124517822266,705.753251953125,A
0.05,318.0592502909999,318.2722502910001,1000.012525024414,779.9532641601562,A
0.05,318.28825029100017,318.412250291,905.8125128173828,678.253251953125,A
0.05,318.5272502910002,318.65825029100006,910.6125006103516,559.1532763671875,A
0.05,318.67825029100004,318.67825029100004,722.4124884033204,436.1532458496093,A
0.05,322.7012502910002,323.21725029100025,933.2124761962892,515.0532397460937,A
0.05,323.24625029100025,323.61625029100014,794.8125128173829,516.8532275390625,A
0.05,323.64425029099993,323.99125029100014,996.1125006103516,708.4532641601562,A
0.05,324.02825029099995,324.1392502909998,1159.4125494384766,541.6532763671875,A
0.05,324.15725029099985,324.4512502910002,1118.6125006103516,465.6532458496093,A
0.05,324.52325029099984,324.55325029100004,739.8125128173829,402.25325195312496,A
0.05,328.037250291,328.4722502909999,967.7124761962892,557.6532763671875,A
0.05,328.50425029100006,328.7012502910002,885.2124761962891,546.5532397460937,A
0.05,328.70825029100024,329.0582502910001,877.7124761962891,613.5532397460937,A
0.05,329.084250291,329.3262502910002,1174.2124761962891,618.0532397460937,A
0.05,329.3572502910001,329.651250291,781.0125250244141,717.3532275390625,A
0.05,329.776250291,330.0272502910002,968.7124761962892,373.75325195312496,A
0.05,330.738250291,331.0182502910002,1134.7124761962891,434.5532397460937,A
0.05,331.02525029100025,331.1182502910001,1186.012525024414,484.6532458496093,A
0.05,334.92825029100004,335.4062502910001,964.7124761962892,533.8532275390625,A
0.05,335.419250291,335.479250291,826.1125006103516,608.8532275390625,A
0.05,338.9472502909998,339.171250291,978.4124884033204,538.6532763671875,A
0.05,339.198250291,339.45625029099983,908.512525024414,530.5532397460937,A
0.05,339.47125029100016,339.8012502910001,763.2124761962891,550.4532641601562,A
0.05,339.84125029100005,340.151250291,1082.8124517822266,420.3532580566406,A
0.05,343.901250291,344.048250291,921.012525024414,501.25325195312496,A
0.05,344.0762502910002,344.2622502909999,753.5125250244141,465.9532641601562,A
0.05,344.2642502909998,344.383250291,777.3125128173829,474.6532458496093,A
0.05,344.7022502909999,344.9802502910002,1044.3124517822266,415.9532641601562,A
0.05,345.01625029100023,345.2772502910002,756.4124884033204,639.5532397460937,A
0.05,345.28425029100026,345.48725029100024,802.9124884033204,708.4532641601562,A
0.05,349.238250291,349.56225029100005,871.5125250244141,499.5532397460937,A
0.05,349.5762502910002,349.61525029099994,1038.7124761962891,526.5532397460937,A
0.05,353.2432502910001,353.419250291,971.012525024414,543.8532275390625,A
0.05,353.44225029100016,353.720250291,944.4124884033204,508.5532397460937,A
0.05,353.7322502910001,353.89925029100004,854.9124884033204,550.1532763671875,A
0.05,353.9052502909999,353.9112502910002,916.3125128173828,593.6532763671875,A
0.05,357.3972502910001,357.8642502910002,947.3125128173828,528.253251953125,A
0.05,357.8762502909999,357.9832502909999,955.2124761962892,479.8532580566406,A
0.05,361.653250291,362.0592502909999,938.4124884033204,508.4532641601562,A
0.05,362.0802502910001,362.383250291,774.2124761962891,567.8532275390625,A
0.05,366.037250291,366.49425029099984,963.1125006103516,550.1532763671875,A
0.05,366.5132502910001,366.544250291,1059.3124517822266,525.253251953125,A
0.05,370.3412502910001,370.86025029099983,973.8125128173828,527.253251953125,A
0.05,370.8622502910002,370.8642502910002,999.012525024414,542.753251953125,A
0.05,374.8852502909999,375.40425029100015,871.9124884033204,519.0532397460937,A
0.05,375.4432502909999,375.7012502910002,1043.012525024414,607.0532397460937,A
0.05,375.7262502909998,375.7602502909999,883.9124884033204,745.6532763671875,A
0.05,379.3152502910002,379.50025029100016,956.012525024414,541.6532763671875,A
0.05,379.5112502910001,379.89525029100014,857.2124761962891,515.6532763671875,A
0.05,379.919250291,380.2712502909999,809.9124884033204,569.253251953125,A
0.05,380.31225029100005,380.720250291,1211.512525024414,515.9532641601562,A
0.05,380.756250291,380.9252502909999,943.512525024414,378.6532458496093,A
0.05,380.92725029099984,381.07125029100007,917.2124761962892,377.0532397460937,A
0.05,384.5702502909999,385.0882502909999,951.512525024414,539.1532763671875,A
0.05,385.198250291,385.468250291,1078.6125006103516,457.3532580566406,A
0.05,385.5012502909999,385.7722502910001,786.8125128173829,642.3532275390625,A
0.05,385.78825029100017,385.7922502910001,929.9124884033204,682.5532397460937,A
0.05,389.372250291,390.1322502910002,951.7124761962892,548.253251953125,A
0.05,390.236250291,390.296250291,834.8125128173829,705.5532397460937,A
0.05,394.3782502909999,394.901250291,949.2124761962892,536.4532641601562,A
0.05,394.92325029099993,395.1282502909999,779.2124761962891,580.8532275390625,A
0.05,398.698250291,398.8642502910002,948.6125006103516,538.0532397460937,A
0.05,398.872250291,399.1552502909999,885.0125250244141,537.0532397460937,A
0.05,399.1662502909999,399.1682502909998,744.6125006103516,650.753251953125,A
0.05,402.863250291,403.2152502909999,947.2124761962892,544.4532641601562,A
0.05,403.31225029100005,403.4552502910001,1191.3124517822266,547.4532641601562,A
0.05,406.805250291,407.00425029100006,953.2124761962892,562.4532641601562,A
0.05,407.0122502909999,407.294250291,889.5125250244141,555.8532275390625,A
0.05,407.32125029100007,407.6362502910001,1158.1125006103516,539.9532641601562,A
0.05,407.65825029100006,407.92325029099993,734.9124884033204,466.5532397460937,A
0.05,407.9522502909999,408.2082502910002,1149.4125494384766,656.8532275390625,A
0.05,411.97525029100007,412.182250291,953.8125128173828,550.9532641601562,A
0.05,412.191250291,412.4642502910001,893.9124884033204,545.5532397460937,A
0.05,412.479250291,412.7992502910001,758.6125006103516,586.9532641601562,A
0.05,412.8012502910001,412.9872502910002,732.4124884033204,565.1532763671875,A
0.05,413.02525029100025,413.3562502909999,1148.8124517822266,499.0532397460937,A
0.05,413.40425029100015,413.6262502909999,864.8125128173829,416.1532458496093,A
0.05,413.6562502910001,413.6562502910001,1107.4125494384766,413.4532641601562,A
0.05,417.2142502910001,417.8272502909999,921.512525024414,538.5532397460937,A
0.05,417.8472502909999,417.8732502910002,979.512525024414,723.9532641601562,A
0.05,421.3492502909999,421.6182502910001,959.2124761962892,557.6532763671875,A
0.05,421.6262502909999,421.863250291,896.6125006103516,533.8532275390625,A
0.05,421.892250291,421.9362502909999,991.3125128173828,686.753251953125,A
0.05,425.421250291,425.9312502910002,964.012525024414,561.253251953125,A
0.05,425.950250291,426.0322502909999,922.7124761962892,664.9532641601562,A
0.05,429.575250291,430.21725029100025,968.012525024414,555.6532763671875,A
0.05,430.23525029099983,430.5162502910002,836.4124884033204,546.6532763671875,A
0.05,430.5312502910001,430.6642502909999,719.4124884033204,636.4532641601562,A
0.05,434.1792502910002,434.6552502909999,958.6125006103516,534.4532641601562,A
0.05,434.6762502910001,434.961250291,746.7124761962891,651.6532763671875,A
0.05,434.9782502910002,435.2012502910002,874.3125128173829,683.753251953125,A
0.05,435.236250291,435.4892502910002,969.8125128173828,418.6532458496093,A
0.05,438.83125029099983,439.0562502910002,966.7124761962892,545.253251953125,A
0.05,439.05825029100015,439.287250291,936.9124884033204,524.3532275390625,A
0.05,439.307250291,439.352250291,1122.9125494384766,533.0532397460937,A
0.05,443.153250291,443.7322502910001,968.012525024414,539.3532275390625,A
0.05,443.7432502910001,443.919250291,863.7124761962891,565.5532397460937,A
0.05,443.9432502909999,444.1902502910002,780.1125006103516,630.4532641601562,A
0.05,444.2152502909999,444.575250291,944.8125128173828,572.753251953125,A
0.05,444.5982502910001,444.941250291,1040.3124517822266,696.0532397460937,A
0.05,444.957250291,445.0782502910001,911.6125006103516,746.253251953125,A
0.05,445.1092502910001,445.316250291,983.7124761962892,476.5532397460937,A
0.05,445.3182502909999,445.52925029100015,991.512525024414,440.25325195312496,A
0.05,448.8892502909998,449.3182502909999,957.6125006103516,542.4532641601562,A
0.05,449.334250291,449.352250291,1098.2124761962891,540.4532641601562,A
0.05,452.7772502910002,453.2482502910002,962.6125006103516,523.5532397460937,A
0.05,453.2642502909998,453.27325029099984,1104.2124761962891,577.8532275390625,A
